PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_NAME;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDQUESTIONID;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDPRACTICEID;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_ASSESSMENTMETHOD;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IMPLEMENTATIONGUIDANCEURL;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy AdministratorAccess-AWSElasticBeanstalk is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-AWSElasticBeanstalk;iam_aws_attached_policy_no_administrative_privileges;False;AdministratorAccess-AWSElasticBeanstalk;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;AWSResourceExplorerServiceRolePolicy;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy AWSCloudShellFullAccess is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSCloudShellFullAccess;iam_aws_attached_policy_no_administrative_privileges;False;AWSCloudShellFullAccess;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;AdministratorAccess-Amplify;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy CostOptimizationHubServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CostOptimizationHubServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CostOptimizationHubServiceRolePolicy;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;AWS policy AWSAuditManagerAdministratorAccess is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSAuditManagerAdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False;AWSAuditManagerAdministratorAccess;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;Inline policy AWSRevokeOlderSessions attached to user EddieQ does not allow '*:*' administrative privileges.;arn:aws:iam::858573892697:user/EddieQ;iam_inline_policy_no_administrative_privileges;False;EddieQ/AWSRevokeOlderSessions;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP02;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;SEC03-BP02 Grant least privilege access;permissions;sec_permissions_least_privileges;Identity and access management;Permissions management;High;Automated;Grant only the access that identities require by allowing access to specific actions on specific AWS resources under specific conditions. Rely on groups and identity attributes to dynamically set permissions at scale, rather than defining permissions for individual users. For example, you can allow a group of developers access to manage only resources for their project. This way, when a developer is removed from the group, access for the developer is revoked everywhere that group was used for access control, without requiring any changes to the access policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_least_privileges.html#implementation-guidance.;PASS;Inline policy AWSRevokeOlderSessions attached to user EddieQ does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::858573892697:user/EddieQ;iam_inline_policy_no_wildcard_marketplace_subscribe;False;EddieQ/AWSRevokeOlderSessions;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC01-BP02;The root user is the most privileged user in an AWS account, with full administrative access to all resources within the account, and in some cases cannot be constrained by security policies. Deactivating programmatic access to the root user, establishing appropriate controls for the root user, and avoiding routine use of the root user helps reduce the risk of inadvertent exposure of the root credentials and subsequent compromise of the cloud environment.;SEC01-BP02 Secure account root user and properties;securely-operate;sec_securely_operate_aws_account;Security foundations;AWS account management and separation;High;Automated;The root user is the most privileged user in an AWS account, with full administrative access to all resources within the account, and in some cases cannot be constrained by security policies. Deactivating programmatic access to the root user, establishing appropriate controls for the root user, and avoiding routine use of the root user helps reduce the risk of inadvertent exposure of the root credentials and subsequent compromise of the cloud environment.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_securely_operate_aws_account.html#implementation-guidance.;PASS;Root account does not have access keys.;arn:aws:iam::858573892697:root;iam_no_root_access_key;False;<root_account>;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC03-BP06;Integrate access controls with operator and application lifecycle and your centralized federation provider. For example, remove a user's access when they leave the organization or change roles. As you manage workloads using separate accounts, there will be cases where you need to share resources between those accounts. We recommend that you share resources using AWS Resource Access Manager (AWS RAM). This service enables you to easily and securely share AWS resources within your AWS Organizations and Organizational Units. Using AWS RAM, access to shared resources is automatically granted or revoked as accounts are moved in and out of the Organization or Organization Unit with which they are shared. This helps ensure that resources are only shared with the accounts that you intend.;SEC03-BP06 Manage access based on lifecycle;permissions;sec_permissions_lifecycle;Identity and access management;Permissions management;Low;Automated;Integrate access controls with operator and application lifecycle and your centralized federation provider. For example, remove a user's access when they leave the organization or change roles. As you manage workloads using separate accounts, there will be cases where you need to share resources between those accounts. We recommend that you share resources using AWS Resource Access Manager (AWS RAM). This service enables you to easily and securely share AWS resources within your AWS Organizations and Organizational Units. Using AWS RAM, access to shared resources is automatically granted or revoked as accounts are moved in and out of the Organization or Organization Unit with which they are shared. This helps ensure that resources are only shared with the accounts that you intend.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_permissions_lifecycle.html#implementation-guidance.;FAIL;Password expiration is set greater than 90 days (100 days).;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_lowercase;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_minimum_length_14;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;PASS;IAM password policy requires at least one number.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_number;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_reuse_24;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;PASS;IAM password policy requires at least one symbol.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_symbol;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP01;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;SEC02-BP01 Use strong sign-in mechanisms;identities;sec_identities_enforce_mechanisms;Identity and access management;Identity management;High;Automated;Sign-ins (authentication using sign-in credentials) can present risks when not using mechanisms like multi-factor authentication (MFA), especially in situations where sign-in credentials have been inadvertently disclosed or are easily guessed. Use strong sign-in mechanisms to reduce these risks by requiring MFA and strong password policies.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_enforce_mechanisms.html#implementation-guidance.;PASS;IAM password policy requires at least one uppercase letter.;arn:aws:iam:us-east-1:858573892697:password-policy;iam_password_policy_uppercase;False;858573892697;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP06;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;SEC02-BP06 Leverage user groups and attributes;identities;sec_identities_groups_attributes;Identity and access management;Identity management;Low;Automated;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_groups_attributes.html#implementation-guidance.;FAIL;User EddieQ has the policy AmazonEC2ContainerRegistryFullAccess attached.;arn:aws:iam::858573892697:user/EddieQ;iam_policy_attached_only_to_group_or_roles;False;EddieQ/AmazonEC2ContainerRegistryFullAccess;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP06;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;SEC02-BP06 Leverage user groups and attributes;identities;sec_identities_groups_attributes;Identity and access management;Identity management;Low;Automated;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_groups_attributes.html#implementation-guidance.;FAIL;User EddieQ has the policy AmazonEC2ContainerServiceFullAccess attached.;arn:aws:iam::858573892697:user/EddieQ;iam_policy_attached_only_to_group_or_roles;False;EddieQ/AmazonEC2ContainerServiceFullAccess;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;858573892697;us-east-1;2026-09-13 22:26:32.575478;SEC02-BP06;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;SEC02-BP06 Leverage user groups and attributes;identities;sec_identities_groups_attributes;Identity and access management;Identity management;Low;Automated;As the number of users you manage grows, you will need to determine ways to organize them so that you can manage them at scale. Place users with common security requirements in groups defined by your identity provider, and put mechanisms in place to ensure that user attributes that may be used for access control (for example, department or location) are correct and updated. Use these groups and attributes to control access, rather than individual users. This allows you to manage access centrally by changing a user's group membership or attributes once with a permission set, rather than updating many individual policies when a user's access needs change. You can use AWS IAM Identity Center (successor to AWS Single Sign-On) (IAM Identity Center) to manage user groups and attributes. IAM Identity Center supports most commonly used attributes whether they are entered manually during user creation or automatically provisioned using a synchronization engine, such as defined in the System for Cross-Domain Identity Management (SCIM) specification.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_identities_groups_attributes.html#implementation-guidance.;FAIL;User EddieQ has the policy AdministratorAccess attached.;arn:aws:iam::858573892697:user/EddieQ;iam_policy_attached_only_to_group_or_roles;False;EddieQ/AdministratorAccess;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
