PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_PILLAR;REQUIREMENTS_ATTRIBUTES_ARTICLE;REQUIREMENTS_ATTRIBUTES_ARTICLETITLE;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-west-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-west-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-west-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-west-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;af-south-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:af-south-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-northeast-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-northeast-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-northeast-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-northeast-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-northeast-3;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-northeast-3:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-south-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-south-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-southeast-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-southeast-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ap-southeast-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ap-southeast-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;ca-central-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:ca-central-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;eu-central-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:eu-central-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;eu-north-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:eu-north-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;eu-west-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:eu-west-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;eu-west-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:eu-west-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;eu-west-3;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:eu-west-3:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;sa-east-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:sa-east-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:us-east-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:us-east-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-west-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:us-west-1:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-west-2;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails enabled and logging management events were found.;arn:aws:cloudtrail:us-west-2:987292390922:trail;987292390922;cloudtrail_multi_region_enabled_logging_management_events;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails have a data event to record all S3 object-level API operations.;arn:aws:cloudtrail:us-east-1:987292390922:trail;987292390922;cloudtrail_s3_dataevents_read_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No CloudTrail trails have a data event to record all S3 object-level API operations.;arn:aws:cloudtrail:us-east-1:987292390922:trail;987292390922;cloudtrail_s3_dataevents_write_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art19;Financial entities shall report major ICT-related incidents to the relevant competent authority and may, on a voluntary basis, notify significant cyber threats. Detective metric filters, change-tracking alarms and reliable notification topics are needed to surface and route reportable events.;ICT-Related Incident Reporting;Article 19;Reporting of major ICT-related incidents and voluntary notification of significant cyber threats;MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_changes_to_network_acls_alarm_configured;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art19;Financial entities shall report major ICT-related incidents to the relevant competent authority and may, on a voluntary basis, notify significant cyber threats. Detective metric filters, change-tracking alarms and reliable notification topics are needed to surface and route reportable events.;ICT-Related Incident Reporting;Article 19;Reporting of major ICT-related incidents and voluntary notification of significant cyber threats;MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_changes_to_network_gateways_alarm_configured;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";987292390922;us-east-1;2026-09-13 17:05:55.304157;DORA-Art19;Financial entities shall report major ICT-related incidents to the relevant competent authority and may, on a voluntary basis, notify significant cyber threats. Detective metric filters, change-tracking alarms and reliable notification topics are needed to surface and route reportable events.;ICT-Related Incident Reporting;Article 19;Reporting of major ICT-related incidents and voluntary notification of significant cyber threats;MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_changes_to_network_route_tables_alarm_configured;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
